step,meas,filtered,pi_b,mu
12.21,-11.6144637973014,-15.9849454470799,-22.0627377612836,-23.3787690351572
12.25,-15.5164794141682,-16.8474584508976,-23.0449421183992,-24.4598580113642
12.29,-17.2064174415661,-17.4788209298524,-24.0283233005256,-25.5355821382031
12.33,-21.4454739364862,-17.9594873719689,-25.0240513793487,-26.5982966924594
12.37,-23.305159702966,-18.4295873057223,-26.0165700607806,-27.6423497185696
12.41,-8.54608810510653,-19.0339876282238,-26.9855339555847,-28.6660925077142
12.45,-26.3091457368713,-19.8631148876694,-27.9241182990508,-29.6649001573024
12.49,-9.10389756862355,-20.9111069113605,-28.8359335699784,-30.6323649931795
12.53,-20.1363252129706,-22.0683146309085,-29.7227481695161,-31.5634567385203
12.57,-22.9851146970506,-23.1542859497016,-30.5799546952745,-32.4545283308131
12.61,-25.8138415246089,-23.9830511070151,-31.4008958156475,-33.3015826912364
12.65,-23.1085845630989,-24.4393615653146,-32.1811212315526,-34.0994394148553
12.69,-15.8102700614112,-24.5374579025406,-32.9177718226026,-34.8422547142024
12.73,-22.2580855732397,-24.4365186953972,-33.6068140655521,-35.52423819148
12.77,-23.1139829824776,-24.3997034749778,-34.2420834443868,-36.1398219345233
12.81,-15.3075884632779,-24.7033589159047,-34.8164883444613,-36.6834827696405
12.85,-27.1740792039412,-25.5230114709272,-35.3232989710905,-37.1496502612223
12.89,-22.8638611506319,-26.8355705632144,-35.7562507435305,-37.5328131880992
12.93,-16.139169939189,-28.3767931236817,-36.1089521588243,-37.8276906138597
12.97,-26.1391630495133,-29.6779433849514,-36.3745768311985,-38.0293536555321
13.01,-24.4928081325138,-30.1797058387162,-36.5461317085025,-38.1332926507694
13.05,-29.9107687013693,-29.3933901720104,-36.6169463197674,-38.1354695652614
13.09,-34.9268629784328,-27.0596330657722,-36.5810141719736,-38.0323790393788
13.13,-18.2449221447353,-23.2512790876181,-36.4331356794223,-37.8211168191311
13.17,-22.9540977528287,-18.3824567662336,-36.1690013556826,-37.4994439249832
13.21,-17.4143565420798,-13.1156179333407,-21.0383763617095,-21.0914034651077
13.25,-6.58306160691039,-8.19234966323149,-5.37775734223978,-6.42626316870842
13.29,8.11886820535355,-4.23990646897501,-5.25831367311769,-6.2838978435531
13.33,-9.87893970403275,-1.61399824189919,-5.96214355994329,-6.80815545634483
13.37,-7.68492788363675,-0.326070710183153,-5.71043356678125,-6.41954290279467
13.41,-7.30099784208764,-0.0744914450109162,-4.83307354941398,-5.50775216925592
13.45,-8.46209363613509,-0.364165421011797,-3.70758697519902,-4.45016340034909
13.49,-2.07015499432549,-0.670727439052893,-2.52768610607412,-3.30451216196237
13.53,-1.77397921200183,-0.593505411119369,-1.23880805096732,-2.21576921477173
13.57,6.57426732946974,0.0505231847032376,0.115614643185769,-0.972379534381895
13.61,3.59510487940777,1.21549102725444,1.61508491094753,0.496517681979336
13.65,5.88864785584309,2.69137339696809,3.27800474187012,2.16456849864488
13.69,10.8358663522595,4.21255929697875,5.06889738836724,3.96266835854142
13.73,2.82019607504667,5.56660473639563,6.94603767023128,5.83049139544323
13.77,-2.30427274002153,6.66484991663989,8.89216621643985,7.7307984638264
13.81,13.7498653565999,7.55522972733972,10.9411754741617,9.65802164876184
13.85,10.0065707683138,8.38132309434963,12.9647131817412,11.6332955226583
13.89,16.2983137297568,9.31108010752759,15.0676976728925,13.6866059123708
13.93,8.98135873603814,10.4669031745846,17.2316077118456,15.8331381506172
13.97,3.74194278868565,11.8839636537016,19.5445575713238,18.0420121932856
14.01,20.7153003642853,13.5091379291648,21.9393246323241,20.4084629826851
14.05,21.8015074379461,15.2354658011145,24.3782842557438,22.8335651471445
14.09,18.4870113538314,16.9537057324684,26.8546843893691,25.2857384852101
14.13,10.8714466047887,18.5981010201733,29.3711273011576,27.7773771432618
14.17,14.4560298561297,20.1685834431762,31.931812545945,30.3246326187617
14.21,11.9792888402432,21.7231878267388,34.5392883462658,32.9329457892233
